train_loss,test1_loss,test2_loss,train_micro,train_macro,test1_micro,test1_macro,test2_micro,test2_macro
 0.6519608498,  0.6205917597,  0.6530562639,  0.65261281,  0.65352637,  0.64957112,  0.65040755,  0.61476386,  0.61533511
 0.4403568208,  0.3838953078,  0.3998372257,  0.84120291,  0.83957571,  0.83252275,  0.83113152,  0.84047270,  0.84243518
 0.1746269166,  0.1127927974,  0.4110909104,  0.96212560,  0.96353877,  0.95786542,  0.95937783,  0.82692653,  0.82926238
 0.0777639300,  0.0554209761,  0.2046516091,  0.99132329,  0.99142820,  0.99159962,  0.99169648,  0.91263467,  0.91418386
 0.0283117332,  0.0147078671,  0.1039717868,  0.99917811,  0.99915051,  0.99915993,  0.99913931,  0.96159530,  0.96295542
 0.0148159135,  0.0096076261,  0.0752519891,  0.99978673,  0.99978387,  0.99982315,  0.99981457,  0.97337610,  0.97452408
 0.0251609627,  0.0089353658,  0.1279025823,  0.99976456,  0.99976653,  0.99977893,  0.99977458,  0.94815725,  0.94998854
 0.0156780034,  0.0096058967,  0.1071153283,  0.99972457,  0.99972439,  0.99969053,  0.99968368,  0.95885724,  0.96025103
 0.0139650954,  0.0079922238,  0.1126705259,  0.99982673,  0.99982941,  0.99982315,  0.99983001,  0.95583099,  0.95742017
 0.0114062224,  0.0076110070,  0.0962610319,  0.99985784,  0.99985731,  0.99991155,  0.99991006,  0.96480167,  0.96621257
 0.0098082181,  0.0078970660,  0.0903318375,  0.99983561,  0.99983692,  0.99986738,  0.99986923,  0.96757573,  0.96890646
 0.0103730317,  0.0074113612,  0.0860634148,  0.99986672,  0.99986523,  0.99991155,  0.99991006,  0.96944916,  0.97071159
 0.0389553830,  0.0083624497,  0.1089650616,  0.99968898,  0.99968612,  0.99973470,  0.99973363,  0.95766836,  0.95915252
 0.0432492308,  0.0081855636,  0.0962306187,  0.99983120,  0.99983156,  0.99982315,  0.99982476,  0.96483767,  0.96630418
 0.0094261635,  0.0073331450,  0.0999075919,  0.99984896,  0.99984610,  0.99986738,  0.99986458,  0.96350467,  0.96492213
 0.0434246808,  0.0083904900,  0.1320271492,  0.99966681,  0.99966532,  0.99960208,  0.99959594,  0.94693232,  0.94872308
 0.0099104587,  0.0075196768,  0.0911902860,  0.99987113,  0.99987042,  0.99991155,  0.99991006,  0.96689123,  0.96821123
 0.0110768853,  0.0075927610,  0.0840105712,  0.99988008,  0.99987912,  0.99991155,  0.99991006,  0.96977341,  0.97101814
 0.0115686823,  0.0076805097,  0.0804539248,  0.99988449,  0.99988359,  0.99991155,  0.99991006,  0.97092623,  0.97216296
 0.0391635783,  0.0084433239,  0.0923706293,  0.99979562,  0.99979568,  0.99977893,  0.99977469,  0.96602660,  0.96745050
 0.0408386290,  0.0087101907,  0.1237315610,  0.99967569,  0.99967617,  0.99964631,  0.99964470,  0.95028281,  0.95201427
 0.0298577286,  0.0076244320,  0.0907293633,  0.99985784,  0.99985802,  0.99991155,  0.99991006,  0.96743166,  0.96877909
 0.0266419854,  0.0080452086,  0.1022379771,  0.99976456,  0.99976319,  0.99982315,  0.99981910,  0.96022624,  0.96167946
 0.0155351339,  0.0076366258,  0.0998912677,  0.99979562,  0.99979347,  0.99986738,  0.99986458,  0.96195555,  0.96338820
 0.0096927006,  0.0073435726,  0.0986879840,  0.99984896,  0.99984699,  0.99986738,  0.99986458,  0.96339661,  0.96479988
 0.0123379789,  0.0075377095,  0.0909877494,  0.99987113,  0.99987048,  0.99991155,  0.99991006,  0.96685523,  0.96817583
 0.0379956178,  0.0078933751,  0.1142254919,  0.99973345,  0.99973249,  0.99977893,  0.99977911,  0.95525455,  0.95685828
 0.0383347347,  0.0077087930,  0.1179403514,  0.99974674,  0.99974436,  0.99982315,  0.99982458,  0.95424575,  0.95588166
 0.0154930446,  0.0074002603,  0.0871048197,  0.99987561,  0.99987489,  0.99991155,  0.99991006,  0.96844041,  0.96974301
 0.0100856945,  0.0074685463,  0.0859882608,  0.99987561,  0.99987501,  0.99991155,  0.99991006,  0.96912491,  0.97041482
 0.0125805615,  0.0076886816,  0.1080978215,  0.99980897,  0.99980676,  0.99982315,  0.99982458,  0.95871311,  0.96023339
 0.0113399476,  0.0078426925,  0.0926557183,  0.99985337,  0.99985480,  0.99986738,  0.99986923,  0.96642286,  0.96779025
 0.0201125890,  0.0081564886,  0.1191847622,  0.99972457,  0.99972403,  0.99977893,  0.99977911,  0.95240837,  0.95410210
 0.0109588336,  0.0074545410,  0.0879866108,  0.99987561,  0.99987411,  0.99991155,  0.99991006,  0.96854848,  0.96985376
 0.0122587485,  0.0073101562,  0.1024921238,  0.99982232,  0.99981964,  0.99991155,  0.99991453,  0.96181142,  0.96325076
 0.0106928004,  0.0072664670,  0.1025337353,  0.99984896,  0.99984610,  0.99986738,  0.99986458,  0.96209967,  0.96354944
 0.0106864907,  0.0076987180,  0.0885334611,  0.99986672,  0.99986660,  0.99991155,  0.99991006,  0.96811616,  0.96945196
 0.0260204226,  0.0075727324,  0.0994252115,  0.99986225,  0.99986213,  0.99991155,  0.99991006,  0.96390098,  0.96534055
 0.0449877158,  0.0081392927,  0.1282647997,  0.99966234,  0.99966365,  0.99977893,  0.99977911,  0.94804913,  0.94984365
 0.0159349386,  0.0074569578,  0.1012520939,  0.99987113,  0.99987149,  0.99991155,  0.99991006,  0.96242392,  0.96389002
 0.0109380130,  0.0075477548,  0.0918277726,  0.99986672,  0.99986643,  0.99986738,  0.99986458,  0.96667510,  0.96800292
 0.0098882569,  0.0076177404,  0.1028997898,  0.99982232,  0.99982023,  0.99991155,  0.99991453,  0.96105486,  0.96251005
 0.0122764576,  0.0075016669,  0.1079687178,  0.99979120,  0.99978679,  0.99991155,  0.99990451,  0.95874912,  0.96026725
 0.0088768722,  0.0074379249,  0.0919369832,  0.99986672,  0.99986613,  0.99991155,  0.99991006,  0.96624273,  0.96759087
 0.0140162725,  0.0074849972,  0.0878273398,  0.99987561,  0.99987590,  0.99991155,  0.99991006,  0.96797204,  0.96927696
 0.0117012393,  0.0076915110,  0.0909354985,  0.99986672,  0.99986613,  0.99991155,  0.99991006,  0.96703535,  0.96838713
 0.0222710967,  0.0080802841,  0.0863903239,  0.99984008,  0.99983966,  0.99986738,  0.99986923,  0.96854848,  0.96989948
 0.0303646717,  0.0081961593,  0.1121163964,  0.99975562,  0.99975401,  0.99977893,  0.99977911,  0.95647943,  0.95804983
 0.0285645723,  0.0083158109,  0.0847295672,  0.99980897,  0.99980754,  0.99982315,  0.99981916,  0.96973735,  0.97103095
 0.0170459934,  0.0077682440,  0.1138019711,  0.99977344,  0.99977249,  0.99982315,  0.99982458,  0.95597506,  0.95759445
 0.0259185676,  0.0074674524,  0.1057716385,  0.99981338,  0.99981123,  0.99986738,  0.99986458,  0.95914543,  0.96065354
 0.0302709527,  0.0078847781,  0.0844632015,  0.99986672,  0.99986827,  0.99986738,  0.99986923,  0.96991748,  0.97120976
 0.0159070306,  0.0075900541,  0.1113143787,  0.99978232,  0.99977863,  0.99982315,  0.99982458,  0.95719999,  0.95875317
 0.0100604957,  0.0074549424,  0.0960696042,  0.99987113,  0.99987078,  0.99991155,  0.99991006,  0.96501786,  0.96642464
 0.0201505311,  0.0073721204,  0.0900540501,  0.99985337,  0.99985164,  0.99991155,  0.99991453,  0.96710742,  0.96842444
 0.0450457036,  0.0091478890,  0.1241746694,  0.99959129,  0.99958450,  0.99955785,  0.99954945,  0.95071512,  0.95240521
 0.0100519676,  0.0076384991,  0.1056354865,  0.99980450,  0.99980235,  0.99982315,  0.99982458,  0.95954174,  0.96105528
 0.0095642861,  0.0074878694,  0.0919314399,  0.99987561,  0.99987429,  0.99991155,  0.99991006,  0.96620673,  0.96755809
 0.0130289374,  0.0074025043,  0.0977801159,  0.99985337,  0.99985087,  0.99986738,  0.99986458,  0.96386498,  0.96526015
 0.0093722446,  0.0077860639,  0.0909951106,  0.99987113,  0.99987119,  0.99991155,  0.99991006,  0.96692729,  0.96827841
 0.0150025366,  0.0074611646,  0.0947039723,  0.99988008,  0.99987996,  0.99991155,  0.99991006,  0.96530604,  0.96671343
 0.0401766710,  0.0084707988,  0.0901571587,  0.99982232,  0.99982303,  0.99969053,  0.99967819,  0.96681917,  0.96823770
 0.0109233353,  0.0074033341,  0.0881558135,  0.99987561,  0.99987489,  0.99991155,  0.99991006,  0.96775585,  0.96907717
 0.0118711311,  0.0076905941,  0.0973647982,  0.99985337,  0.99985343,  0.99986738,  0.99986923,  0.96458548,  0.96599978
 0.0327608995,  0.0074942554,  0.1098043472,  0.99977785,  0.99977404,  0.99986738,  0.99986458,  0.95748818,  0.95904118
 0.0132187931,  0.0074784253,  0.0949271396,  0.99986672,  0.99986708,  0.99991155,  0.99991006,  0.96537811,  0.96678317
 0.0222362094,  0.0085113794,  0.1188770831,  0.99968457,  0.99968427,  0.99977893,  0.99977911,  0.95320100,  0.95484483
 0.0503856428,  0.0112842405,  0.0998967960,  0.99941802,  0.99941427,  0.99902731,  0.99899232,  0.96040636,  0.96192747
 0.0437013879,  0.0080481181,  0.1141913682,  0.99971569,  0.99971348,  0.99977893,  0.99977911,  0.95493031,  0.95652211
 0.0103597138,  0.0075575234,  0.0896790251,  0.99982232,  0.99981999,  0.99991155,  0.99991453,  0.96653098,  0.96784943
 0.0306619015,  0.0080803772,  0.0918745250,  0.99983561,  0.99983722,  0.99986738,  0.99986923,  0.96638685,  0.96779943
