train_loss,test1_loss,test2_loss,train_micro,train_macro,test1_micro,test1_macro,test2_micro,test2_macro
 0.6591414213,  0.6996742487,  0.7045400143,  0.48915526,  0.48948163,  0.49098063,  0.49134043,  0.48744461,  0.48677307
 0.4828998446,  0.4083840847,  0.5527437925,  0.80463910,  0.80646145,  0.79096293,  0.79320395,  0.71448642,  0.71558839
 0.2805694938,  0.2365622669,  0.3016636372,  0.91595656,  0.91703945,  0.91268015,  0.91407990,  0.85239762,  0.85411626
 0.1533571035,  0.1487806290,  0.3973233700,  0.93905443,  0.93853331,  0.93491912,  0.93419939,  0.82973665,  0.83237100
 0.1268896759,  0.1189667732,  0.6159543991,  0.95859361,  0.95856690,  0.95706958,  0.95683336,  0.79572719,  0.79791856
 0.0826695636,  0.0531094372,  0.1951565295,  0.99301153,  0.99302119,  0.99327970,  0.99336272,  0.92863059,  0.93038905
 0.0705259293,  0.0477434173,  0.2719604671,  0.99322480,  0.99331737,  0.99385446,  0.99397647,  0.89523363,  0.89697492
 0.0530038662,  0.0472128019,  0.1863934100,  0.99245620,  0.99242628,  0.99226278,  0.99226356,  0.92347878,  0.92506015
 0.0560392253,  0.0443014801,  0.2101527154,  0.99441105,  0.99442512,  0.99451762,  0.99454576,  0.91832691,  0.91998297
 0.0473540649,  0.0415864363,  0.1876908839,  0.99536622,  0.99537629,  0.99549031,  0.99552226,  0.92845047,  0.93004054
 0.0506392941,  0.0416255556,  0.2275315374,  0.99453098,  0.99453527,  0.99509239,  0.99513036,  0.91140974,  0.91309923
 0.0594364479,  0.0447678640,  0.1588641852,  0.99388677,  0.99399805,  0.99420816,  0.99435174,  0.94419426,  0.94550806
 0.0468104109,  0.0397954360,  0.2113528103,  0.99549508,  0.99550867,  0.99571139,  0.99573767,  0.91929966,  0.92090392
 0.0759995133,  0.0498129837,  0.3335359097,  0.98880428,  0.98884696,  0.98877001,  0.98879373,  0.87167203,  0.87346518
 0.0539115481,  0.0402707420,  0.2478429228,  0.99459320,  0.99460196,  0.99513662,  0.99518603,  0.90366393,  0.90538323
 0.0456714705,  0.0391054973,  0.2019391507,  0.99564165,  0.99565029,  0.99579978,  0.99582112,  0.92200166,  0.92362875
 0.0456674807,  0.0394432992,  0.1949985027,  0.99570388,  0.99571151,  0.99557877,  0.99560761,  0.92560434,  0.92718709
 0.0670949072,  0.0416099057,  0.1783332676,  0.99529070,  0.99534738,  0.99535769,  0.99544430,  0.93497133,  0.93642163
 0.0510020480,  0.0411227010,  0.1750534475,  0.99514407,  0.99520975,  0.99518085,  0.99527699,  0.93662858,  0.93805218
 0.0577141158,  0.0393583924,  0.2527285814,  0.99491751,  0.99493557,  0.99553454,  0.99558860,  0.90344781,  0.90516585
