train_loss,test1_loss,test2_loss,train_micro,train_macro,test1_micro,test1_macro,test2_micro,test2_macro
 0.6001042128,  0.6359058022,  0.8164209723,  0.60870510,  0.61227345,  0.59912461,  0.60282338,  0.48989445,  0.49141511
 0.2996988893,  0.2794714570,  0.3427467942,  0.88522607,  0.88621902,  0.87872493,  0.87990177,  0.85808986,  0.85872126
 0.1258228719,  0.1280277222,  0.1777832806,  0.99200308,  0.99231428,  0.99120170,  0.99156809,  0.93198115,  0.93325037
 0.0799190849,  0.0768177733,  0.1157970428,  0.99914253,  0.99919099,  0.99831992,  0.99842680,  0.96508986,  0.96593612
 0.0624371059,  0.0628338903,  0.1285551786,  0.99773419,  0.99754542,  0.99739146,  0.99716532,  0.94347370,  0.94422793
 0.0863900185,  0.0810702071,  0.2265110463,  0.97784847,  0.97794306,  0.97506410,  0.97508979,  0.91054511,  0.91168934
 0.0577594638,  0.0513810888,  0.0969624817,  0.99991113,  0.99991834,  0.99982315,  0.99984002,  0.97006160,  0.97082919
 0.0551946275,  0.0443072692,  0.1174018532,  0.99994671,  0.99995178,  0.99986738,  0.99988002,  0.95521849,  0.95610243
 0.0541293621,  0.0438951291,  0.1071282402,  0.99997777,  0.99997908,  0.99995577,  0.99996001,  0.96029830,  0.96113604
 0.0559749193,  0.0444514975,  0.0997323766,  0.99995559,  0.99995977,  0.99977893,  0.99980003,  0.96617067,  0.96698374
 0.0517426729,  0.0429057293,  0.1069393903,  0.99998665,  0.99998796,  0.99991155,  0.99992007,  0.95939761,  0.96029127
 0.0482245870,  0.0426495485,  0.1139854938,  0.99998224,  0.99998397,  0.99991155,  0.99992007,  0.95680368,  0.95767528
 0.0616013221,  0.0451002233,  0.1248335838,  0.99987113,  0.99988371,  0.99995577,  0.99996001,  0.95266056,  0.95347494
 0.0733770728,  0.0476456210,  0.0984324887,  0.99969786,  0.99972463,  0.99946946,  0.99951923,  0.96793604,  0.96875072
 0.0542233214,  0.0445152074,  0.1032828018,  0.99999553,  0.99999601,  0.99991155,  0.99992007,  0.96227980,  0.96315539
 0.0516114831,  0.0437814482,  0.1053877324,  0.99998665,  0.99998796,  0.99982315,  0.99984002,  0.96112692,  0.96201110
 0.0545128100,  0.0431446247,  0.0975130200,  0.99999112,  0.99999201,  0.99986738,  0.99988002,  0.96703535,  0.96783143
 0.0504519865,  0.0415434912,  0.1058228239,  0.99998665,  0.99998796,  0.99991155,  0.99992007,  0.96145117,  0.96230489
 0.0488820858,  0.0447024591,  0.1197180822,  0.99985337,  0.99986678,  0.99995577,  0.99996001,  0.95348918,  0.95425653
 0.0629047975,  0.0447564162,  0.1044645458,  0.99997777,  0.99997997,  0.99986738,  0.99988002,  0.96134311,  0.96223277
 0.0474570394,  0.0422763415,  0.1084886268,  0.99998665,  0.99998796,  0.99995577,  0.99996001,  0.96011817,  0.96097040
 0.0490912609,  0.0424019918,  0.1038411334,  0.99999553,  0.99999601,  0.99995577,  0.99996001,  0.96213567,  0.96299577
