train_loss,test1_loss,test2_loss,train_micro,train_macro,test1_micro,test1_macro,test2_micro,test2_macro
 0.5441882014,  0.5403445959,  1.0516676903,  0.71392268,  0.71843362,  0.70320100,  0.70807213,  0.51954460,  0.52274901
 0.1490884721,  0.2116300017,  0.3390287459,  0.89453810,  0.89661497,  0.89044124,  0.89277101,  0.83420396,  0.83455271
 0.0658111349,  0.0414092317,  0.0647278428,  0.99908036,  0.99899358,  0.99911577,  0.99902880,  0.98223871,  0.98284554
 0.0448934026,  0.0229427740,  0.0555034727,  0.99993777,  0.99994373,  0.99995577,  0.99996001,  0.98346364,  0.98401052
 0.0241454151,  0.0236843284,  0.0697184876,  0.99992889,  0.99993455,  0.99986738,  0.99988002,  0.97297978,  0.97353393
 0.0202655699,  0.0149241239,  0.0322354548,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99369526,  0.99390113
 0.0371804647,  0.0144032696,  0.0350561813,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99214613,  0.99237901
 0.0195494499,  0.0148367286,  0.0313579924,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99452388,  0.99469990
 0.0220198333,  0.0123637859,  0.0295415595,  0.99999553,  0.99999499,  1.00000000,  1.00000000,  0.99423569,  0.99442470
 0.0202219076,  0.0119253434,  0.0334635302,  0.99999553,  0.99999499,  1.00000000,  1.00000000,  0.99236226,  0.99255586
 0.0183991827,  0.0128396237,  0.0355311334,  0.99999553,  0.99999499,  1.00000000,  1.00000000,  0.99153370,  0.99172604
 0.0185096990,  0.0118145477,  0.0323277786,  0.99999553,  0.99999499,  1.00000000,  1.00000000,  0.99290270,  0.99306935
 0.0432860143,  0.0151652191,  0.0336728469,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99315488,  0.99343210
 0.0537477024,  0.0138585400,  0.0386109054,  0.99998665,  0.99998498,  1.00000000,  1.00000000,  0.99027270,  0.99053276
 0.0163321979,  0.0115562938,  0.0300917104,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99373132,  0.99392134
 0.0434345864,  0.0147383604,  0.0342262313,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99257845,  0.99287391
 0.0181674995,  0.0121968919,  0.0324756950,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99261445,  0.99280781
 0.0197220724,  0.0131343137,  0.0331029892,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99279463,  0.99301821
 0.0194551088,  0.0131284250,  0.0354810208,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99131751,  0.99153930
 0.0431148820,  0.0149345398,  0.0433120802,  0.99997777,  0.99997783,  0.99995577,  0.99995995,  0.98814714,  0.98839688
 0.0448819548,  0.0165164992,  0.0372432880,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99077708,  0.99113429
 0.0347029492,  0.0124818571,  0.0365140438,  0.99999553,  0.99999499,  1.00000000,  1.00000000,  0.99092120,  0.99115294
 0.0302498378,  0.0139082577,  0.0324616097,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99308282,  0.99332023
 0.0255149044,  0.0134012401,  0.0325101204,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99301076,  0.99323511
 0.0171894394,  0.0118372096,  0.0312308390,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99333501,  0.99354422
 0.0258701649,  0.0122493170,  0.0320311859,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99301076,  0.99322444
 0.0315308049,  0.0131495651,  0.0308974069,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99394745,  0.99416888
 0.0379014984,  0.0129784169,  0.0318580940,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99376732,  0.99401891
 0.0236377027,  0.0123585556,  0.0331564657,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99225420,  0.99247551
 0.0174905285,  0.0120283728,  0.0334583409,  0.99999553,  0.99999499,  1.00000000,  1.00000000,  0.99239832,  0.99258113
 0.0211887397,  0.0132233184,  0.0317918248,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99333501,  0.99358565
 0.0190199800,  0.0129874088,  0.0357766971,  0.99999553,  0.99999499,  1.00000000,  1.00000000,  0.99160570,  0.99179322
 0.0224537943,  0.0143668912,  0.0354831964,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99164176,  0.99196446
 0.0200734884,  0.0124669261,  0.0358900167,  0.99999553,  0.99999499,  1.00000000,  1.00000000,  0.99128145,  0.99149150
 0.0194395371,  0.0120391445,  0.0314609744,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99326295,  0.99346769
 0.0186920725,  0.0115174400,  0.0301751811,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99398351,  0.99416602
 0.0187806021,  0.0129719786,  0.0379030928,  0.99999553,  0.99999499,  1.00000000,  1.00000000,  0.99056095,  0.99080050
 0.0365398340,  0.0123510510,  0.0351214446,  0.99999553,  0.99999499,  1.00000000,  1.00000000,  0.99174982,  0.99193531
 0.0394589938,  0.0142574403,  0.0336082838,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99293870,  0.99323201
 0.0296454784,  0.0114610493,  0.0317554772,  0.99999553,  0.99999499,  1.00000000,  1.00000000,  0.99286664,  0.99305123
 0.0172186438,  0.0125489822,  0.0329410098,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99232626,  0.99254853
 0.0181145519,  0.0127797900,  0.0322023965,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99304682,  0.99330324
 0.0195591338,  0.0120756701,  0.0295825489,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99434376,  0.99454749
 0.0159624927,  0.0118132513,  0.0320776626,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99272257,  0.99291891
