train_loss,test1_loss,test2_loss,train_micro,train_macro,test1_micro,test1_macro,test2_micro,test2_macro
 0.4952805638,  0.3532561660,  0.5232862830,  0.83750212,  0.83072704,  0.84101158,  0.83460569,  0.73984939,  0.74543065
 0.2470548600,  0.3216403723,  1.5810306072,  0.86625999,  0.87392646,  0.85396588,  0.86240387,  0.53366721,  0.53887886
 0.1943608969,  0.2191854119,  1.3040534258,  0.90323699,  0.90847820,  0.89309400,  0.89895743,  0.60604531,  0.61091965
 0.1648318470,  0.1738087237,  0.6322302222,  0.91871995,  0.91452235,  0.91869307,  0.91488063,  0.76535648,  0.77012682
 0.1470373720,  0.1377967596,  0.7528720498,  0.95210278,  0.95084941,  0.94875765,  0.94780785,  0.72911340,  0.73309392
 0.1300105155,  0.1349520534,  0.8939082623,  0.95439965,  0.95592189,  0.94760811,  0.94963121,  0.70519149,  0.70876420
 0.1232140064,  0.1245285720,  0.7719214559,  0.96174794,  0.96126777,  0.95676011,  0.95658875,  0.72875309,  0.73257214
 0.1197644249,  0.1222995594,  0.7649436593,  0.96257430,  0.96208757,  0.95799804,  0.95784831,  0.73185140,  0.73568952
 0.1167724729,  0.1215188876,  0.7944396734,  0.96237439,  0.96252137,  0.95795387,  0.95844728,  0.72828478,  0.73209065
 0.1147251278,  0.1184989288,  0.7548103929,  0.96343178,  0.96286863,  0.95910335,  0.95892519,  0.73549014,  0.73937666
 0.1146662831,  0.1207916662,  0.8004921675,  0.96242326,  0.96285498,  0.95711380,  0.95789826,  0.72770834,  0.73151171
 0.1138936281,  0.1186363474,  0.7940064669,  0.96457797,  0.96489835,  0.96082765,  0.96157646,  0.72677165,  0.73044366
 0.1178875938,  0.1195857301,  0.7660241723,  0.96150804,  0.96127540,  0.95680434,  0.95685273,  0.73808408,  0.74195129
 0.1151528358,  0.1179677919,  0.7859345078,  0.96471125,  0.96485603,  0.96091610,  0.96140313,  0.72983390,  0.73357111
 0.1136021614,  0.1172759756,  0.7835006714,  0.96492010,  0.96499431,  0.96135819,  0.96183604,  0.73120296,  0.73493147
 0.1159805804,  0.1174787879,  0.7545389533,  0.96380496,  0.96327609,  0.95954549,  0.95940989,  0.73642683,  0.74033558
 0.1146237478,  0.1187373549,  0.7929943204,  0.96453798,  0.96489954,  0.96087188,  0.96159315,  0.72597903,  0.72968388
 0.1147521958,  0.1184588298,  0.7714497447,  0.96386272,  0.96380526,  0.95950127,  0.95975524,  0.73210359,  0.73597372
 0.1142531484,  0.1175105274,  0.7838480473,  0.96495563,  0.96506846,  0.96126980,  0.96177477,  0.73116690,  0.73489034
 0.1151042357,  0.1177934185,  0.8038247824,  0.96472901,  0.96514636,  0.96065080,  0.96145159,  0.72428578,  0.72796273
 0.1118701473,  0.1189490855,  0.7812811732,  0.96415591,  0.96436495,  0.96025288,  0.96078306,  0.72968984,  0.73348683
 0.1141038761,  0.1183605343,  0.7914417982,  0.96462685,  0.96494246,  0.96113718,  0.96182436,  0.72817665,  0.73188734
 0.1132876277,  0.1193869859,  0.7783836126,  0.96336067,  0.96351963,  0.95830756,  0.95876616,  0.73113090,  0.73497587
 0.1160591468,  0.1174438149,  0.8079022169,  0.96477789,  0.96522248,  0.96034133,  0.96119303,  0.72608709,  0.72970670
 0.1164709553,  0.1166698188,  0.7960156202,  0.96539098,  0.96559280,  0.96131402,  0.96192008,  0.72781640,  0.73146540
 0.1141170114,  0.1174059287,  0.7994082570,  0.96474236,  0.96508163,  0.96109295,  0.96184546,  0.72781640,  0.73146856
 0.1135324985,  0.1181609556,  0.7832887769,  0.96423143,  0.96437305,  0.96020865,  0.96066189,  0.73023021,  0.73404747
 0.1153424755,  0.1170168445,  0.7868933082,  0.96533322,  0.96544188,  0.96126980,  0.96178162,  0.72990596,  0.73356581
 0.1148065329,  0.1185438856,  0.7623866796,  0.96348953,  0.96326077,  0.95932442,  0.95944250,  0.73512989,  0.73900193
 0.1156135947,  0.1176586598,  0.7895861864,  0.96514219,  0.96536702,  0.96122557,  0.96190548,  0.72796053,  0.73161197
 0.1125418395,  0.1201221496,  0.7809724808,  0.96317852,  0.96346307,  0.95795387,  0.95857191,  0.72932953,  0.73319632
 0.1144294739,  0.1171264276,  0.7788903713,  0.96561313,  0.96560872,  0.96162349,  0.96203434,  0.73174334,  0.73543227
 0.1168011874,  0.1162878424,  0.7975680232,  0.96569753,  0.96584964,  0.96140242,  0.96195728,  0.72760022,  0.73121685
 0.1135368720,  0.1178306118,  0.7693658471,  0.96482676,  0.96473497,  0.96047395,  0.96073335,  0.73235577,  0.73615783
 0.1144864112,  0.1180050969,  0.7737707496,  0.96423590,  0.96420038,  0.96020865,  0.96049744,  0.73235577,  0.73618078
 0.1138598472,  0.1179407761,  0.7716013789,  0.96447134,  0.96442139,  0.96034133,  0.96062464,  0.73390496,  0.73770434
 0.1146773100,  0.1180492118,  0.7754924297,  0.96474236,  0.96479017,  0.96056241,  0.96093744,  0.73336458,  0.73709655
 0.1134469733,  0.1178721339,  0.7832856774,  0.96455133,  0.96468496,  0.96087188,  0.96137309,  0.73109484,  0.73485398
 0.1137735099,  0.1169748157,  0.7603037357,  0.96472013,  0.96432346,  0.96003181,  0.95997471,  0.73628277,  0.74008769
 0.1155415326,  0.1195283234,  0.7830511928,  0.96400040,  0.96428812,  0.95967811,  0.96029866,  0.72857296,  0.73238027
 0.1150962859,  0.1181993186,  0.7763221264,  0.96436471,  0.96440077,  0.96007603,  0.96043706,  0.73116690,  0.73498052
 0.1153243035,  0.1162523031,  0.7880256176,  0.96551538,  0.96554494,  0.96175611,  0.96220559,  0.73080665,  0.73450071
 0.1133018956,  0.1167238057,  0.7819970250,  0.96528441,  0.96527433,  0.96131402,  0.96170974,  0.73188746,  0.73561895
 0.1145425439,  0.1181251481,  0.8007449508,  0.96465349,  0.96508068,  0.96082765,  0.96163577,  0.72626722,  0.72992367
 0.1150845736,  0.1176933721,  0.7842828631,  0.96496004,  0.96509588,  0.96149087,  0.96201986,  0.73015815,  0.73390299
 0.1132060066,  0.1175121218,  0.7800186872,  0.96496451,  0.96503067,  0.96135819,  0.96182680,  0.73217565,  0.73589081
 0.1146995574,  0.1187044159,  0.7757272720,  0.96428031,  0.96434695,  0.96016449,  0.96054518,  0.72958171,  0.73343265
 0.1149538308,  0.1167882234,  0.7841641903,  0.96560872,  0.96565008,  0.96180034,  0.96225786,  0.73051840,  0.73418981
 0.1174744815,  0.1181692854,  0.7603459358,  0.96250767,  0.96210814,  0.95826334,  0.95817685,  0.73848039,  0.74238634
 0.1130203009,  0.1176381558,  0.7780002356,  0.96533769,  0.96537060,  0.96135819,  0.96182156,  0.72979790,  0.73354745
 0.1135412455,  0.1189977974,  0.7924220562,  0.96414262,  0.96453875,  0.96056241,  0.96132714,  0.72850090,  0.73220986
 0.1136784926,  0.1171714589,  0.7673030496,  0.96506226,  0.96486229,  0.96047395,  0.96064067,  0.73516589,  0.73894364
 0.1154030114,  0.1193200871,  0.7986118793,  0.96387160,  0.96439070,  0.95950127,  0.96039206,  0.72734803,  0.73103726
 0.1130400673,  0.1176906526,  0.7840934396,  0.96529770,  0.96543938,  0.96104872,  0.96160954,  0.72940159,  0.73305714
 0.1143888459,  0.1178889647,  0.7948774695,  0.96489340,  0.96521485,  0.96100450,  0.96173459,  0.72626722,  0.72993815
 0.1163017526,  0.1188391000,  0.8089042306,  0.96425366,  0.96485794,  0.95981079,  0.96078724,  0.72424972,  0.72786307
 0.1129065305,  0.1178998128,  0.7664783597,  0.96413368,  0.96395266,  0.95941287,  0.95955604,  0.73545414,  0.73927402
 0.1148669124,  0.1186272129,  0.8094243407,  0.96439141,  0.96497911,  0.96051818,  0.96143562,  0.72421372,  0.72785479
 0.1129294783,  0.1179540977,  0.7657237649,  0.96420038,  0.96400636,  0.95958972,  0.95973182,  0.73343658,  0.73729426
 0.1170836538,  0.1187551022,  0.7481052876,  0.96149027,  0.96084803,  0.95689273,  0.95649958,  0.74118239,  0.74515164
 0.1141664758,  0.1180337220,  0.7830691934,  0.96469796,  0.96485060,  0.96100450,  0.96151507,  0.73141909,  0.73515379
 0.1139172539,  0.1180039421,  0.7946460843,  0.96467572,  0.96501124,  0.96082765,  0.96154487,  0.72810465,  0.73177594
 0.1143026575,  0.1178858802,  0.7747899890,  0.96484011,  0.96485627,  0.96091610,  0.96130723,  0.73221171,  0.73598647
 0.1139738187,  0.1185942516,  0.7778723240,  0.96454245,  0.96467185,  0.96051818,  0.96098584,  0.73127502,  0.73503083
 0.1136293411,  0.1182536781,  0.7699686289,  0.96394712,  0.96384650,  0.95945704,  0.95969188,  0.73347265,  0.73731798
 0.1133108139,  0.1204065084,  0.7871895432,  0.96362281,  0.96407503,  0.95936865,  0.96020001,  0.72803259,  0.73180830
 0.1159574986,  0.1169895828,  0.7978483438,  0.96545762,  0.96570730,  0.96118134,  0.96181101,  0.72752821,  0.73115104
 0.1138534546,  0.1172603592,  0.7865914106,  0.96509778,  0.96522325,  0.96122557,  0.96177524,  0.73008609,  0.73379225
 0.1141016260,  0.1179334670,  0.7578088641,  0.96404040,  0.96368366,  0.95941287,  0.95944989,  0.73646289,  0.74029440
 0.1146974340,  0.1185148284,  0.7688020468,  0.96404040,  0.96398085,  0.95958972,  0.95985043,  0.73448139,  0.73829746
 0.1128783450,  0.1193492562,  0.7714685202,  0.96352947,  0.96357989,  0.95883811,  0.95918542,  0.73116690,  0.73504341
 0.1132881492,  0.1170086414,  0.7574567199,  0.96427590,  0.96379679,  0.95985496,  0.95975882,  0.73671508,  0.74057102
 0.1132453680,  0.1172956973,  0.7679666281,  0.96480012,  0.96459484,  0.96042973,  0.96061772,  0.73361677,  0.73742992
 0.1144930124,  0.1183454916,  0.7837936878,  0.96448910,  0.96468556,  0.96087188,  0.96141350,  0.73048240,  0.73423976
 0.1153098345,  0.1176705658,  0.7660415769,  0.96424919,  0.96403992,  0.95954549,  0.95968217,  0.73516589,  0.73898894
