train_loss,test1_loss,test2_loss,train_micro,train_macro,test1_micro,test1_macro,test2_micro,test2_macro
 0.5572115183,  1.0137807131,  0.9159026742,  0.57318538,  0.57399279,  0.56530195,  0.56677526,  0.50531399,  0.50790298
 0.1403075457,  0.0984271541,  0.1004321873,  0.97847492,  0.97822070,  0.97678840,  0.97650212,  0.96934104,  0.96973789
 0.0326510482,  0.0217813607,  0.0587424897,  0.99981785,  0.99982673,  0.99964631,  0.99967307,  0.98086971,  0.98144776
 0.0786740333,  0.0094133122,  0.0292001627,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99380338,  0.99412942
 0.0209232047,  0.0116499253,  0.0454763137,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.98645389,  0.98700070
 0.0138764204,  0.0087452335,  0.0272061694,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99517238,  0.99541807
 0.0327538922,  0.0084892390,  0.0303845126,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99322695,  0.99355912
 0.0176174510,  0.0082733799,  0.0247540940,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99553263,  0.99577367
 0.0210616253,  0.0081934771,  0.0220821463,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99693769,  0.99710584
 0.0122157531,  0.0072913845,  0.0235975534,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99621719,  0.99641925
 0.0164353885,  0.0072837677,  0.0265886653,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99466801,  0.99495244
 0.0148881450,  0.0071366620,  0.0231718980,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99654144,  0.99672693
 0.0119082266,  0.0075079706,  0.0209233090,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99718988,  0.99734819
 0.0220607407,  0.0074236034,  0.0214966722,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99751413,  0.99766827
 0.0134379510,  0.0075948620,  0.0200882070,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99762219,  0.99776554
 0.0222411379,  0.0084352056,  0.0300136097,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99247038,  0.99284631
 0.0150124608,  0.0079417378,  0.0200375840,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99780238,  0.99794257
 0.0131288124,  0.0072248848,  0.0201932844,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99751413,  0.99766111
 0.0120597808,  0.0075848512,  0.0224086884,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99690169,  0.99707079
 0.0162417646,  0.0077492832,  0.0204602946,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99733400,  0.99748540
 0.0133345081,  0.0073458906,  0.0219683461,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99729800,  0.99745691
 0.0202109087,  0.0088208979,  0.0309977457,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99254245,  0.99291319
 0.0133097339,  0.0072778594,  0.0237183478,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99661344,  0.99679357
 0.0228888579,  0.0087747052,  0.0224821586,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99704581,  0.99721462
 0.0299240556,  0.0080079287,  0.0300186183,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99290270,  0.99325609
 0.0311019123,  0.0074922340,  0.0238893721,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99643332,  0.99661875
 0.0155524462,  0.0077175288,  0.0215695165,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99700975,  0.99717480
 0.0243446529,  0.0081631159,  0.0293637849,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99358720,  0.99391341
 0.0130121382,  0.0077602547,  0.0244129859,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99492019,  0.99518275
 0.0165421721,  0.0082483068,  0.0223213546,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99672157,  0.99689841
 0.0235669184,  0.0077626118,  0.0223061256,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99682963,  0.99699950
 0.0143523635,  0.0075457618,  0.0262216087,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99437982,  0.99466980
 0.0184845049,  0.0078045041,  0.0218241718,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99744207,  0.99759197
 0.0192073900,  0.0079158340,  0.0218583886,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99708182,  0.99724030
 0.0216696803,  0.0075753080,  0.0279829819,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99383938,  0.99415362
 0.0131374002,  0.0073416946,  0.0240140837,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99567676,  0.99591476
 0.0214368924,  0.0077120787,  0.0218387377,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99690169,  0.99706990
 0.0121563468,  0.0075059077,  0.0240949802,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99571282,  0.99594337
 0.0181882530,  0.0080189649,  0.0229014605,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99589294,  0.99611163
 0.0168081857,  0.0078974171,  0.0213024188,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99697375,  0.99713975
 0.0110281799,  0.0073622800,  0.0215331689,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99693769,  0.99710596
 0.0200897101,  0.0088414270,  0.0218424350,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99733400,  0.99748600
 0.0216542333,  0.0082256431,  0.0286018867,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99347913,  0.99381286
 0.0167084076,  0.0070622759,  0.0229780767,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99675757,  0.99693161
 0.0308197401,  0.0085794143,  0.0291071478,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99308282,  0.99342811
 0.0178220198,  0.0081927795,  0.0212934129,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99722594,  0.99738133
 0.0125777069,  0.0073800823,  0.0215402916,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99693769,  0.99710739
 0.0193229094,  0.0074875657,  0.0225131921,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99718988,  0.99735701
 0.0146659613,  0.0075892215,  0.0215547234,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99740607,  0.99755752
 0.0119169299,  0.0073411870,  0.0224642046,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99654144,  0.99672693
 0.0149368700,  0.0076891910,  0.0222069286,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99661344,  0.99679774
 0.0202640593,  0.0072618551,  0.0229349341,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99639732,  0.99659014
 0.0200630911,  0.0091061937,  0.0241092201,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99686563,  0.99704796
 0.0140564889,  0.0077795773,  0.0217169449,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99733400,  0.99748605
 0.0143021364,  0.0075486293,  0.0212612599,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99711782,  0.99727833
 0.0128206853,  0.0082552703,  0.0200831462,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99737000,  0.99751759
 0.0337364599,  0.0112512996,  0.0235383380,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99700975,  0.99717063
 0.0129020931,  0.0075300429,  0.0218296647,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99682963,  0.99700183
 0.0124587398,  0.0075078788,  0.0222629700,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99675757,  0.99693024
 0.0134546785,  0.0080153644,  0.0287703760,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99301076,  0.99336761
 0.0125325173,  0.0074145799,  0.0234497041,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99574882,  0.99597669
 0.0353832319,  0.0089772008,  0.0208985768,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99751413,  0.99766254
 0.0158353709,  0.0072482042,  0.0208746884,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99747813,  0.99762666
 0.0543132909,  0.0110229049,  0.0278634652,  1.00000000,  1.00000000,  1.00000000,  1.00000000,  0.99463201,  0.99491465
