train_loss,test1_loss,test2_loss,train_micro,train_macro,test1_micro,test1_macro,test2_micro,test2_macro
 0.6125159264,  1.2455970049,  1.2569270134,  0.47129098,  0.47374022,  0.45874968,  0.46118727,  0.48625571,  0.48659661
 0.3320171833,  0.8509110808,  0.8827553391,  0.65887707,  0.66024822,  0.65819257,  0.65963280,  0.55679649,  0.55918986
 0.1493118107,  0.1178657785,  0.1889958233,  0.98924857,  0.98934120,  0.98753208,  0.98775619,  0.96746767,  0.96826148
 0.0765601173,  0.1060765684,  0.1561162025,  0.97563601,  0.97666150,  0.96993548,  0.97135335,  0.96037036,  0.96045488
 0.0455475524,  0.0349863991,  0.0989462361,  0.99971122,  0.99971980,  0.99969053,  0.99970675,  0.98393196,  0.98444140
 0.0717208087,  0.0336186960,  0.1226627603,  0.99923587,  0.99929297,  0.99915993,  0.99922329,  0.96418923,  0.96463227
 0.0408346988,  0.0347461030,  0.0952623859,  0.99961793,  0.99963790,  0.99964631,  0.99967343,  0.98461652,  0.98507118
 0.0384121016,  0.0249746479,  0.0880192891,  0.99987113,  0.99987715,  0.99977893,  0.99979752,  0.98512089,  0.98548931
 0.0382355042,  0.0257758815,  0.0853933692,  0.99992448,  0.99992412,  0.99995577,  0.99995917,  0.98627371,  0.98665196
 0.0382816829,  0.0272765514,  0.0805220902,  0.99976456,  0.99977881,  0.99973470,  0.99975669,  0.98915589,  0.98950535
 0.0328627452,  0.0241329800,  0.0798709020,  0.99988449,  0.99988925,  0.99986738,  0.99987751,  0.98782289,  0.98818648
 0.0301121287,  0.0245373733,  0.0844514668,  0.99991113,  0.99991328,  0.99991155,  0.99991751,  0.98551714,  0.98589444
 0.0500234067,  0.0263524055,  0.0969745666,  0.99986672,  0.99987215,  0.99991155,  0.99991918,  0.97805959,  0.97845608
 0.0590501241,  0.0310079753,  0.0838163793,  0.99959570,  0.99961698,  0.99960208,  0.99962509,  0.98821920,  0.98859519
 0.0383839086,  0.0246210769,  0.0758109391,  0.99987561,  0.99987948,  0.99986738,  0.99987751,  0.99135351,  0.99166423
 0.0328344889,  0.0249590389,  0.0801229477,  0.99987113,  0.99987853,  0.99986738,  0.99987835,  0.98728251,  0.98767549
 0.0363190994,  0.0246218387,  0.0780629963,  0.99986225,  0.99986833,  0.99977893,  0.99979669,  0.98901176,  0.98936546
 0.0325834937,  0.0241838470,  0.0852919668,  0.99988008,  0.99988621,  0.99982315,  0.99983752,  0.98512089,  0.98551250
 0.0307932496,  0.0259628203,  0.0939120129,  0.99988008,  0.99988526,  0.99982315,  0.99983752,  0.97971684,  0.98012322
 0.0475061648,  0.0247810353,  0.0797326341,  0.99987561,  0.99988210,  0.99982315,  0.99983752,  0.98832726,  0.98868877
 0.0294364132,  0.0240364484,  0.0842070878,  0.99991113,  0.99991328,  0.99991155,  0.99991751,  0.98558921,  0.98594910
 0.0313669443,  0.0236395895,  0.0833835304,  0.99991113,  0.99991310,  0.99991155,  0.99991918,  0.98634577,  0.98672509
 0.0404749624,  0.0242555775,  0.0860392749,  0.99990225,  0.99990636,  0.99986738,  0.99987751,  0.98404008,  0.98442024
 0.0692000836,  0.0288082268,  0.0922283530,  0.99979562,  0.99979103,  0.99986738,  0.99987924,  0.98050940,  0.98088384
 0.0315706842,  0.0244360883,  0.0808889195,  0.99988008,  0.99988616,  0.99977893,  0.99979669,  0.98713839,  0.98751152
 0.0575656109,  0.0309794247,  0.0854321197,  0.99953794,  0.99956369,  0.99955785,  0.99957502,  0.98839933,  0.98876154
 0.0345592201,  0.0250363089,  0.0936529189,  0.99989784,  0.99990153,  0.99991155,  0.99991918,  0.97986096,  0.98028922
 0.0386744514,  0.0246284865,  0.0798570737,  0.99987561,  0.99988186,  0.99977893,  0.99979669,  0.98807508,  0.98844159
 0.0337346680,  0.0251659546,  0.0782002583,  0.99985337,  0.99986112,  0.99982315,  0.99983835,  0.98919189,  0.98954040
 0.0340959057,  0.0241639763,  0.0897279978,  0.99991113,  0.99991405,  0.99986738,  0.99987924,  0.98252696,  0.98292321
 0.0360277183,  0.0259407312,  0.0920322314,  0.99990225,  0.99990559,  0.99991155,  0.99991918,  0.98072559,  0.98111826
 0.0318808332,  0.0250077136,  0.0800763592,  0.99984896,  0.99985790,  0.99977893,  0.99979669,  0.98778689,  0.98813444
 0.0334596150,  0.0243016817,  0.0843556747,  0.99992001,  0.99992234,  0.99995577,  0.99995917,  0.98544514,  0.98583800
 0.0461423732,  0.0248327199,  0.0897453800,  0.99992448,  0.99992669,  0.99991155,  0.99991918,  0.98216665,  0.98255324
 0.0347517543,  0.0246665739,  0.0769628286,  0.99988449,  0.99988908,  0.99982315,  0.99983752,  0.98951614,  0.98986191
 0.0325614735,  0.0241845511,  0.0847028568,  0.99986225,  0.99986887,  0.99977893,  0.99979669,  0.98616564,  0.98651600
 0.0375842229,  0.0242226403,  0.0765144303,  0.99990672,  0.99990910,  0.99991155,  0.99991751,  0.99045289,  0.99077058
 0.0420161933,  0.0279512741,  0.0925634429,  0.99989337,  0.99989295,  0.99986738,  0.99987924,  0.98083365,  0.98125869
 0.0355646200,  0.0244199988,  0.0792751387,  0.99990225,  0.99990654,  0.99982315,  0.99983752,  0.98746264,  0.98783666
 0.0350975804,  0.0236873608,  0.0812331438,  0.99988449,  0.99988908,  0.99986738,  0.99987751,  0.98803908,  0.98837680
 0.0600316748,  0.0289200209,  0.0825549141,  0.99974233,  0.99975783,  0.99969053,  0.99970675,  0.98930001,  0.98967135
 0.0345004648,  0.0248155538,  0.0813257322,  0.99985337,  0.99986202,  0.99977893,  0.99979669,  0.98778689,  0.98814112
 0.0412958637,  0.0273797531,  0.0949495956,  0.99988896,  0.99989182,  0.99986738,  0.99987924,  0.97946465,  0.97988343
 0.0377807282,  0.0258074924,  0.0906505659,  0.99994224,  0.99994200,  0.99991155,  0.99991918,  0.98159021,  0.98202342
 0.0348465964,  0.0245248582,  0.0804977268,  0.99989784,  0.99990207,  0.99982315,  0.99983752,  0.98724645,  0.98762083
 0.0317115523,  0.0238433201,  0.0840391666,  0.99990672,  0.99990958,  0.99991155,  0.99991918,  0.98573333,  0.98610741
 0.0308703147,  0.0258953627,  0.0910840556,  0.99991560,  0.99991751,  0.99991155,  0.99991918,  0.98133802,  0.98178893
 0.0370877571,  0.0272795707,  0.0886656269,  0.99991560,  0.99991298,  0.99986738,  0.99987924,  0.98198652,  0.98239088
 0.0330507047,  0.0236442983,  0.0834428370,  0.99990672,  0.99991035,  0.99986738,  0.99987751,  0.98638183,  0.98671997
 0.0321626291,  0.0243502799,  0.0783599168,  0.99987113,  0.99987733,  0.99986738,  0.99987835,  0.98904783,  0.98938924
 0.0503881276,  0.0270892475,  0.1025371999,  0.99985337,  0.99986064,  0.99986738,  0.99987924,  0.97571784,  0.97618109
 0.0338919684,  0.0245189667,  0.0878683180,  0.99992889,  0.99992996,  0.99991155,  0.99991918,  0.98335552,  0.98376054
 0.0359028950,  0.0258580297,  0.0928068608,  0.99992889,  0.99992961,  0.99991155,  0.99991918,  0.98108584,  0.98151475
 0.0329164639,  0.0242652390,  0.0830456689,  0.99985784,  0.99986541,  0.99977893,  0.99979669,  0.98695827,  0.98730898
 0.0330958739,  0.0237773415,  0.0836582854,  0.99988896,  0.99989337,  0.99991155,  0.99991918,  0.98584139,  0.98622823
 0.0335805528,  0.0244783685,  0.0824315324,  0.99993777,  0.99993879,  0.99995577,  0.99995917,  0.98594952,  0.98630708
 0.0350316465,  0.0247830264,  0.0870501250,  0.99992889,  0.99993068,  0.99995577,  0.99995917,  0.98396802,  0.98432940
 0.0352833346,  0.0246395301,  0.0950092524,  0.99987561,  0.99988204,  0.99991155,  0.99991918,  0.97885215,  0.97928250
 0.0465712845,  0.0253527164,  0.0797303095,  0.99985784,  0.99986351,  0.99982315,  0.99983752,  0.99160570,  0.99191970
 0.0345941558,  0.0246052146,  0.0790843740,  0.99986672,  0.99987257,  0.99977893,  0.99979669,  0.98915589,  0.98950702
 0.0331028625,  0.0255689118,  0.0864750892,  0.99994224,  0.99994206,  0.99995577,  0.99995917,  0.98407608,  0.98447526
 0.0334863476,  0.0255252011,  0.0793019012,  0.99982232,  0.99983054,  0.99977893,  0.99979669,  0.99048889,  0.99080980
 0.0374347195,  0.0239980090,  0.0787987933,  0.99986672,  0.99987227,  0.99977893,  0.99979669,  0.98966026,  0.98998559
