train_loss,test1_loss,test2_loss,train_micro,train_macro,test1_micro,test1_macro,test2_micro,test2_macro
 0.6145628095,  1.0085638762,  1.2088747025,  0.55448586,  0.55731559,  0.54934126,  0.55186284,  0.50304425,  0.50465918
 0.2718378007,  0.2173923701,  0.2815125883,  0.92965353,  0.93147874,  0.92718190,  0.92914563,  0.88752389,  0.88764000
 0.0686390996,  0.0357087739,  0.1977849603,  0.99702334,  0.99721736,  0.99770093,  0.99784750,  0.91908348,  0.92146981
 0.0447402596,  0.0207610372,  0.0697802305,  0.99857831,  0.99859792,  0.99840832,  0.99848199,  0.98122996,  0.98158735
 0.0679877698,  0.0210665837,  0.1038501114,  0.99843615,  0.99838024,  0.99845254,  0.99839711,  0.95615518,  0.95732689
 0.0287549291,  0.0099851470,  0.0689654127,  0.99995112,  0.99994773,  0.99995577,  0.99995124,  0.97914040,  0.98003399
 0.0206748880,  0.0099042254,  0.0867431089,  0.99994224,  0.99994612,  1.00000000,  1.00000000,  0.97096229,  0.97202027
 0.0126484977,  0.0088962819,  0.0691944212,  0.99994671,  0.99994999,  1.00000000,  1.00000000,  0.97960877,  0.98036849
 0.0155335814,  0.0087910220,  0.0693735704,  0.99994671,  0.99994993,  0.99995577,  0.99995917,  0.97903234,  0.97983527
 0.0118253175,  0.0088942619,  0.0708541498,  0.99994671,  0.99995011,  1.00000000,  1.00000000,  0.97870809,  0.97952342
 0.0138696255,  0.0085666971,  0.0827683434,  0.99996889,  0.99997050,  1.00000000,  1.00000000,  0.97308785,  0.97412968
 0.0360041186,  0.0109714000,  0.0578299128,  0.99969345,  0.99971062,  0.99955785,  0.99958509,  0.98404008,  0.98449123
 0.0130954534,  0.0084103169,  0.0684127063,  0.99994671,  0.99995011,  1.00000000,  1.00000000,  0.97946465,  0.98022836
 0.0539163277,  0.0113405092,  0.1395575255,  0.99992001,  0.99991846,  0.99995577,  0.99995124,  0.93994308,  0.94194335
 0.0170360412,  0.0079727154,  0.0846595988,  0.99998224,  0.99998283,  1.00000000,  1.00000000,  0.97211516,  0.97322011
 0.0122526940,  0.0085981395,  0.0683545917,  0.99993777,  0.99994206,  1.00000000,  1.00000000,  0.97921246,  0.97998494
 0.0125265960,  0.0085383765,  0.0683328807,  0.99994224,  0.99994600,  1.00000000,  1.00000000,  0.97946465,  0.98023152
 0.0378673188,  0.0089840209,  0.0648989156,  0.99992448,  0.99992883,  0.99995577,  0.99995917,  0.98115790,  0.98183596
 0.0246708021,  0.0095103011,  0.0596630871,  0.99986225,  0.99987072,  0.99991155,  0.99991834,  0.98292321,  0.98348707
 0.0232369862,  0.0079363389,  0.0814900026,  0.99997777,  0.99997890,  1.00000000,  1.00000000,  0.97388047,  0.97492772
 0.0172362141,  0.0089061949,  0.0630895570,  0.99988008,  0.99988699,  0.99991155,  0.99991834,  0.98094177,  0.98160923
 0.0139087560,  0.0084580444,  0.0812799186,  0.99998665,  0.99998689,  1.00000000,  1.00000000,  0.97391647,  0.97495401
 0.0347611532,  0.0093982816,  0.0574304238,  0.99990672,  0.99991173,  0.99991155,  0.99990916,  0.98533702,  0.98583227
 0.0140244085,  0.0081155142,  0.0844258741,  0.99996448,  0.99996662,  1.00000000,  1.00000000,  0.97229528,  0.97335374
 0.0134830251,  0.0087697692,  0.0679788589,  0.99991560,  0.99992150,  1.00000000,  1.00000000,  0.97914040,  0.97991478
 0.0393344499,  0.0098233521,  0.0570747443,  0.99987561,  0.99988186,  0.99982315,  0.99982840,  0.98490471,  0.98539656
 0.0130013302,  0.0081288693,  0.0794388875,  0.99997777,  0.99997878,  1.00000000,  1.00000000,  0.97485322,  0.97587496
 0.0114105288,  0.0083559183,  0.0680684447,  0.99995112,  0.99995428,  1.00000000,  1.00000000,  0.97957271,  0.98037368
 0.0490451604,  0.0088778632,  0.1066108495,  0.99997336,  0.99997288,  1.00000000,  1.00000000,  0.96029830,  0.96173209
 0.0116687547,  0.0093208207,  0.0618817024,  0.99987561,  0.99988419,  0.99986738,  0.99987835,  0.98256296,  0.98314011
 0.0126330853,  0.0082783811,  0.0704302564,  0.99996001,  0.99996251,  1.00000000,  1.00000000,  0.97881615,  0.97963148
 0.0139412154,  0.0087543186,  0.0618710034,  0.99992448,  0.99992901,  0.99995577,  0.99994999,  0.98191446,  0.98257494
 0.0133768711,  0.0087553635,  0.0652146637,  0.99991560,  0.99992180,  0.99991155,  0.99991834,  0.98018515,  0.98090094
 0.0246718936,  0.0081825834,  0.0894174874,  0.99997336,  0.99997491,  1.00000000,  1.00000000,  0.97031379,  0.97144669
 0.0172988288,  0.0084920144,  0.1054624021,  0.99997336,  0.99997371,  1.00000000,  1.00000000,  0.96087474,  0.96234250
 0.0120910164,  0.0084630456,  0.0855070427,  0.99997336,  0.99997479,  1.00000000,  1.00000000,  0.97200704,  0.97306818
 0.0126844645,  0.0083475672,  0.0686175525,  0.99994671,  0.99995011,  1.00000000,  1.00000000,  0.97892421,  0.97973669
 0.0121463463,  0.0086633004,  0.0673430115,  0.99994224,  0.99994600,  1.00000000,  1.00000000,  0.97986096,  0.98060232
 0.0109494226,  0.0083081499,  0.0716636926,  0.99998224,  0.99998283,  1.00000000,  1.00000000,  0.97863603,  0.97950250
 0.0118228476,  0.0085010417,  0.0746693835,  0.99998224,  0.99998283,  1.00000000,  1.00000000,  0.97694278,  0.97786623
 0.0398845971,  0.0120448852,  0.0590972230,  0.99958241,  0.99960518,  0.99933684,  0.99937999,  0.98389596,  0.98435438
 0.0109292688,  0.0085056368,  0.0680470690,  0.99994671,  0.99995011,  1.00000000,  1.00000000,  0.97989696,  0.98066455
 0.0123673081,  0.0085320566,  0.0687400848,  0.99995559,  0.99995857,  1.00000000,  1.00000000,  0.97953671,  0.98032832
 0.0105835246,  0.0083508026,  0.0712039098,  0.99998224,  0.99998283,  1.00000000,  1.00000000,  0.97852796,  0.97939980
 0.0259770099,  0.0087068845,  0.0660582930,  0.99993336,  0.99993801,  1.00000000,  1.00000000,  0.98058146,  0.98129034
 0.0354622379,  0.0079227025,  0.0833693668,  0.99998224,  0.99998182,  1.00000000,  1.00000000,  0.97283566,  0.97395915
 0.0116000939,  0.0089158863,  0.0668630004,  0.99992001,  0.99992597,  0.99991155,  0.99991834,  0.97960877,  0.98035389
 0.0403467640,  0.0081981337,  0.0883271471,  0.99998224,  0.99998283,  1.00000000,  1.00000000,  0.97042185,  0.97158599
 0.0134697603,  0.0081637474,  0.0720593706,  0.99997777,  0.99997878,  1.00000000,  1.00000000,  0.97820371,  0.97909397
 0.0116581935,  0.0083533283,  0.0670693815,  0.99994671,  0.99994999,  1.00000000,  1.00000000,  0.98050940,  0.98124158
 0.0261670947,  0.0102103855,  0.0565749668,  0.99982673,  0.99983448,  0.99982315,  0.99982840,  0.98497677,  0.98546124
 0.0118978191,  0.0083476752,  0.0800564513,  0.99995112,  0.99995428,  1.00000000,  1.00000000,  0.97463703,  0.97563618
 0.0114245443,  0.0085710743,  0.0698149502,  0.99994671,  0.99995011,  1.00000000,  1.00000000,  0.97906834,  0.97985733
 0.0127196256,  0.0081227692,  0.0790115669,  0.99995559,  0.99995822,  1.00000000,  1.00000000,  0.97503334,  0.97602957
 0.0112751964,  0.0085220644,  0.0719567686,  0.99994671,  0.99994999,  1.00000000,  1.00000000,  0.97845590,  0.97929680
 0.0410707295,  0.0105415825,  0.0590135716,  0.99980897,  0.99982101,  0.99969053,  0.99970752,  0.98303133,  0.98358220
 0.0128068421,  0.0085685970,  0.0746072531,  0.99998224,  0.99998283,  1.00000000,  1.00000000,  0.97733903,  0.97823763
 0.0141178388,  0.0084121758,  0.0671267658,  0.99993777,  0.99994206,  1.00000000,  1.00000000,  0.98000503,  0.98073387
 0.0109982863,  0.0086400677,  0.0683477893,  0.99994671,  0.99994999,  1.00000000,  1.00000000,  0.97968078,  0.98045886
 0.0118672382,  0.0083706249,  0.0854540989,  0.99997336,  0.99997479,  1.00000000,  1.00000000,  0.97189897,  0.97297937
 0.0140748024,  0.0085555036,  0.0688914135,  0.99993777,  0.99994206,  1.00000000,  1.00000000,  0.97910440,  0.97988749
 0.0146685019,  0.0084354607,  0.0632400364,  0.99994671,  0.99995011,  1.00000000,  1.00000000,  0.98187846,  0.98254150
 0.0133624868,  0.0101176826,  0.0634538755,  0.99973345,  0.99975216,  0.99964631,  0.99966675,  0.98159021,  0.98218429
 0.0390850715,  0.0094698835,  0.0625513718,  0.99988449,  0.99989212,  0.99991155,  0.99991834,  0.98126596,  0.98192412
 0.0164824557,  0.0082369419,  0.0786798820,  0.99993777,  0.99994206,  1.00000000,  1.00000000,  0.97488922,  0.97586292
 0.0501989610,  0.0113271214,  0.1413185000,  0.99990672,  0.99990833,  0.99995577,  0.99995124,  0.93987101,  0.94185680
 0.0399354547,  0.0087586949,  0.0919223353,  0.99998665,  0.99998683,  1.00000000,  1.00000000,  0.96847641,  0.96963364
 0.0327894278,  0.0095424717,  0.1121577546,  0.99997336,  0.99997216,  0.99995577,  0.99995124,  0.95673162,  0.95825762
 0.0119623160,  0.0087275635,  0.0981942415,  0.99998224,  0.99998283,  1.00000000,  1.00000000,  0.96490973,  0.96620935
 0.0145908203,  0.0082163773,  0.0870709419,  0.99996001,  0.99996233,  1.00000000,  1.00000000,  0.97085422,  0.97193289
 0.0123898210,  0.0082311817,  0.0839914829,  0.99996001,  0.99996251,  1.00000000,  1.00000000,  0.97240335,  0.97346461
 0.0162366387,  0.0085666338,  0.0925837830,  0.99998665,  0.99998683,  1.00000000,  1.00000000,  0.96829629,  0.96946967
 0.0294550899,  0.0087923557,  0.1013543457,  0.99998224,  0.99998182,  1.00000000,  1.00000000,  0.96343267,  0.96478379
 0.0431971177,  0.0090134693,  0.1013181731,  0.99998665,  0.99998689,  1.00000000,  1.00000000,  0.96325248,  0.96457148
 0.0150588509,  0.0085271783,  0.0659003705,  0.99994671,  0.99995011,  1.00000000,  1.00000000,  0.98061752,  0.98132950
 0.0140385833,  0.0080689006,  0.0830732957,  0.99996001,  0.99996233,  1.00000000,  1.00000000,  0.97276360,  0.97382581
 0.0202082898,  0.0080951806,  0.0898261592,  0.99998665,  0.99998689,  1.00000000,  1.00000000,  0.97016966,  0.97134060
 0.0188579801,  0.0087799076,  0.0647771209,  0.99991560,  0.99992156,  0.99995577,  0.99995917,  0.98108584,  0.98175943
 0.0289361123,  0.0090830000,  0.0657003000,  0.99990672,  0.99991369,  0.99991155,  0.99991834,  0.98043734,  0.98114592
 0.0132531030,  0.0088924551,  0.0610667691,  0.99991560,  0.99992079,  0.99991155,  0.99991834,  0.98285115,  0.98344201
 0.0111218691,  0.0081852255,  0.0724075586,  0.99997777,  0.99997878,  1.00000000,  1.00000000,  0.97795153,  0.97885001
 0.0125183640,  0.0080463616,  0.0855198801,  0.99998224,  0.99998289,  1.00000000,  1.00000000,  0.97225922,  0.97338796
 0.0196466390,  0.0085430164,  0.0675555319,  0.99993777,  0.99994200,  1.00000000,  1.00000000,  0.97978890,  0.98053169
 0.0256372243,  0.0089692054,  0.0978508443,  0.99998665,  0.99998683,  1.00000000,  1.00000000,  0.96563029,  0.96684963
 0.0410801880,  0.0093261236,  0.0610748567,  0.99985337,  0.99986261,  0.99991155,  0.99991834,  0.98249090,  0.98307884
 0.0122994604,  0.0083068963,  0.0749719217,  0.99998224,  0.99998283,  1.00000000,  1.00000000,  0.97697878,  0.97790033
 0.0212741271,  0.0084660864,  0.0672057047,  0.99993336,  0.99993801,  1.00000000,  1.00000000,  0.97968078,  0.98042184
