train_loss,test1_loss,test2_loss,train_micro,train_macro,test1_micro,test1_macro,test2_micro,test2_macro
 0.4341427386,  0.2902856469,  1.0048860312,  0.89004201,  0.89229602,  0.87832701,  0.88113910,  0.60179412,  0.60621631
 0.2120427638,  0.3024114668,  1.5934343338,  0.86639774,  0.87321240,  0.85692811,  0.86413157,  0.55629212,  0.56151426
 0.1505912989,  0.1286494434,  0.6787437797,  0.96392936,  0.96243191,  0.96016449,  0.95894152,  0.73905683,  0.74252027
 0.1114180833,  0.1023447141,  0.6823250651,  0.97446752,  0.97535068,  0.96874171,  0.96990925,  0.75872755,  0.76264983
 0.0856004804,  0.0739768669,  0.5179224014,  0.99077684,  0.99003690,  0.99129015,  0.99058527,  0.79104370,  0.79480016
 0.0699422434,  0.0647330806,  0.4904858470,  0.99562836,  0.99548525,  0.99487132,  0.99486095,  0.80228412,  0.80612892
 0.0639004037,  0.0626013801,  0.5356018543,  0.99624145,  0.99648339,  0.99420816,  0.99464232,  0.78996289,  0.79347229
 0.0578710213,  0.0561906211,  0.4293812811,  0.99841392,  0.99837947,  0.99778938,  0.99775690,  0.81817198,  0.82226169
 0.0552535281,  0.0548058935,  0.4787095487,  0.99850279,  0.99857664,  0.99809885,  0.99820590,  0.80487806,  0.80867964
 0.0529745445,  0.0533039644,  0.4289402962,  0.99886709,  0.99889094,  0.99845254,  0.99849874,  0.81993729,  0.82402295
 0.0529480577,  0.0521333590,  0.4637858868,  0.99896038,  0.99898702,  0.99867362,  0.99872833,  0.80786830,  0.81186324
 0.0524085946,  0.0510830618,  0.4263997674,  0.99928027,  0.99926126,  0.99889469,  0.99890041,  0.81831610,  0.82255358
 0.0517092645,  0.0507082120,  0.4357830882,  0.99912035,  0.99910986,  0.99880624,  0.99882042,  0.81730735,  0.82146031
 0.0523966476,  0.0525512956,  0.4194906056,  0.99897373,  0.99902374,  0.99858522,  0.99864751,  0.82476491,  0.82880729
 0.0507657044,  0.0499328561,  0.4296026528,  0.99926692,  0.99923408,  0.99915993,  0.99914044,  0.81777567,  0.82207638
 0.0513278656,  0.0523674302,  0.4356497824,  0.99896038,  0.99901640,  0.99862939,  0.99870753,  0.81716323,  0.82118642
 0.0506871715,  0.0507187396,  0.4318121076,  0.99919587,  0.99920040,  0.99889469,  0.99892920,  0.81745148,  0.82156903
 0.0511678681,  0.0520931296,  0.4289185405,  0.99912924,  0.99915212,  0.99880624,  0.99885917,  0.81806391,  0.82214975
 0.0518757701,  0.0508544184,  0.4495208561,  0.99913812,  0.99913925,  0.99880624,  0.99882960,  0.81161511,  0.81572908
 0.0506755710,  0.0498291887,  0.4305127859,  0.99922699,  0.99918020,  0.99902731,  0.99899155,  0.81734335,  0.82164663
 0.0510556474,  0.0501177795,  0.4355857968,  0.99916923,  0.99916232,  0.99893892,  0.99894959,  0.81723529,  0.82141382
 0.0520805344,  0.0506765358,  0.4232915938,  0.99922699,  0.99924815,  0.99889469,  0.99893916,  0.82130635,  0.82541800
 0.0505710654,  0.0499596149,  0.4263949096,  0.99929804,  0.99927509,  0.99920416,  0.99919039,  0.81921679,  0.82348323
 0.0507760756,  0.0524699204,  0.4384493530,  0.99908036,  0.99912268,  0.99880624,  0.99886835,  0.81460530,  0.81866688
 0.0516619086,  0.0534743220,  0.4486851692,  0.99877822,  0.99885702,  0.99845254,  0.99854672,  0.81215549,  0.81613344
 0.0520803519,  0.0522620678,  0.4666003883,  0.99888045,  0.99893093,  0.99858522,  0.99866509,  0.80736393,  0.81130606
 0.0507680401,  0.0509524941,  0.4225464165,  0.99924028,  0.99923939,  0.99889469,  0.99891919,  0.82018948,  0.82437629
 0.0531072207,  0.0526790731,  0.4290224910,  0.99874270,  0.99882883,  0.99836415,  0.99846750,  0.82181072,  0.82574129
 0.0510735810,  0.0512667857,  0.4399759471,  0.99910259,  0.99910241,  0.99880624,  0.99882960,  0.81492954,  0.81907910
 0.0503224730,  0.0516271703,  0.4401305318,  0.99909812,  0.99912488,  0.99885046,  0.99890834,  0.81485754,  0.81891090
 0.0506043658,  0.0501976088,  0.4374332130,  0.99927139,  0.99926269,  0.99907154,  0.99907035,  0.81550598,  0.81970870
 0.0512004793,  0.0514542088,  0.4466218948,  0.99915588,  0.99916220,  0.99880624,  0.99884838,  0.81165111,  0.81575018
 0.0511201546,  0.0537642054,  0.4280817807,  0.99884045,  0.99891698,  0.99849677,  0.99859756,  0.81954104,  0.82352298
 0.0509849600,  0.0510583036,  0.4526112676,  0.99909812,  0.99910820,  0.99871784,  0.99874961,  0.81082249,  0.81488836
 0.0512752421,  0.0514759347,  0.4290472269,  0.99912477,  0.99913436,  0.99880624,  0.99884039,  0.81824404,  0.82234782
 0.0512410626,  0.0519974306,  0.4476325512,  0.99904484,  0.99908078,  0.99880624,  0.99886835,  0.81240767,  0.81645811
 0.0519576892,  0.0546788424,  0.4502526224,  0.99836504,  0.99849313,  0.99783361,  0.99801338,  0.81193936,  0.81579870
 0.0513005182,  0.0501750447,  0.4180584252,  0.99930692,  0.99926561,  0.99907154,  0.99903160,  0.82119828,  0.82550842
 0.0512011722,  0.0515077151,  0.4226996005,  0.99921364,  0.99921542,  0.99885046,  0.99887913,  0.81972116,  0.82388222
 0.0504639260,  0.0517051145,  0.4422869384,  0.99904925,  0.99908954,  0.99880624,  0.99886835,  0.81420904,  0.81826562
 0.0506911054,  0.0510035232,  0.4303222001,  0.99918699,  0.99919033,  0.99885046,  0.99887913,  0.81770366,  0.82184809
 0.0503936782,  0.0525175557,  0.4439956844,  0.99886709,  0.99893916,  0.99849677,  0.99858665,  0.81474942,  0.81869960
 0.0510263070,  0.0517909825,  0.4553852677,  0.99900037,  0.99902588,  0.99880624,  0.99886751,  0.80977774,  0.81377608
 0.0506915227,  0.0532755703,  0.4546228051,  0.99861383,  0.99871212,  0.99827570,  0.99839431,  0.81139892,  0.81531101
