train_loss,test1_loss,test2_loss,train_micro,train_macro,test1_micro,test1_macro,test2_micro,test2_macro
 0.5851312876,  0.5186645389,  1.0834910870,  0.75894105,  0.76638013,  0.74157751,  0.74971914,  0.42839643,  0.43341443
 0.4232370257,  0.4072841108,  0.9844290614,  0.82422274,  0.82856536,  0.80882484,  0.81387591,  0.53600895,  0.54056513
 0.3345274329,  0.3054506183,  0.7696322799,  0.90564048,  0.90876299,  0.89530462,  0.89928496,  0.62106854,  0.62484837
 0.2642033398,  0.2543205619,  0.6939628720,  0.93402076,  0.93525273,  0.92647451,  0.92826867,  0.65788811,  0.66258395
 0.2275185585,  0.2242305428,  0.7444196343,  0.94350159,  0.94486749,  0.93792552,  0.93976504,  0.64315307,  0.64843243
 0.2097419500,  0.2127988487,  0.7835578322,  0.94699806,  0.94920129,  0.94088781,  0.94355786,  0.63140827,  0.63704419
 0.1996211708,  0.2058554441,  0.8392890096,  0.94598955,  0.94874287,  0.93942875,  0.94263196,  0.61580861,  0.62169707
 0.1977345198,  0.2009745389,  0.8153459430,  0.94922388,  0.95161963,  0.94270051,  0.94558972,  0.62485141,  0.63088268
 0.1923937500,  0.1995951980,  0.7859622240,  0.95070326,  0.95325714,  0.94415951,  0.94715708,  0.63443458,  0.64036375
 0.1912415922,  0.1985635906,  0.7969856262,  0.95088989,  0.95342541,  0.94442481,  0.94740492,  0.63187665,  0.63788450
 0.1901799738,  0.1978954822,  0.7794355154,  0.95165402,  0.95409775,  0.94526482,  0.94815135,  0.63792914,  0.64385498
 0.1926400363,  0.2009894550,  0.7830358744,  0.94883287,  0.95154119,  0.94323105,  0.94639242,  0.63789314,  0.64359605
 0.1901947558,  0.1977203339,  0.8017280698,  0.95043230,  0.95310402,  0.94411528,  0.94724506,  0.63209283,  0.63805002
 0.1896266043,  0.1973378658,  0.7847247720,  0.95112532,  0.95369011,  0.94495535,  0.94799536,  0.63825339,  0.64413452
 0.1900336593,  0.1971428692,  0.7974542379,  0.95091212,  0.95350605,  0.94442481,  0.94747555,  0.63382208,  0.63976407
 0.1893952787,  0.1955791414,  0.7875161767,  0.95245373,  0.95488274,  0.94570696,  0.94860053,  0.63656014,  0.64257300
 0.1897985637,  0.1972453743,  0.7862858772,  0.95115644,  0.95369756,  0.94464588,  0.94765848,  0.63706452,  0.64296538
 0.1894982308,  0.1968227178,  0.7821247578,  0.95179617,  0.95426297,  0.94539750,  0.94830018,  0.63764095,  0.64357871
 0.1903276742,  0.1955108345,  0.8020312190,  0.95248926,  0.95483840,  0.94522065,  0.94801992,  0.63299346,  0.63903564
 0.1910910904,  0.1958408952,  0.8025907874,  0.95164073,  0.95406067,  0.94482273,  0.94769514,  0.63292140,  0.63890648
 0.1883407533,  0.1958994865,  0.7830516100,  0.95156521,  0.95410830,  0.94513220,  0.94817054,  0.63919014,  0.64510065
 0.1901085079,  0.1966166794,  0.7984008193,  0.95123196,  0.95379329,  0.94486690,  0.94790113,  0.63335377,  0.63932908
 0.1898213774,  0.1965057254,  0.7846092582,  0.95187175,  0.95430779,  0.94530904,  0.94817919,  0.63810933,  0.64402819
 0.1898089200,  0.1972051710,  0.7929707170,  0.95116532,  0.95368016,  0.94464588,  0.94761997,  0.63576758,  0.64169139
 0.1910187304,  0.1978830397,  0.7911854386,  0.95084989,  0.95341164,  0.94442481,  0.94744760,  0.63540727,  0.64132315
 0.1897490770,  0.1968787611,  0.7873780727,  0.95063221,  0.95321894,  0.94442481,  0.94747555,  0.63774902,  0.64359081
 0.1881902516,  0.1961627752,  0.7913914919,  0.95161849,  0.95413625,  0.94517642,  0.94816172,  0.63580358,  0.64176458
 0.1879868954,  0.1968474388,  0.7705630660,  0.95203608,  0.95450681,  0.94557434,  0.94852304,  0.64163995,  0.64753544
 0.1886894256,  0.1967297047,  0.7799957991,  0.95152521,  0.95408213,  0.94508797,  0.94812834,  0.63879383,  0.64470971
 0.1903020740,  0.1960667074,  0.7961248159,  0.95164073,  0.95412296,  0.94517642,  0.94809800,  0.63461471,  0.64058220
 0.1899084300,  0.1987853497,  0.7777611613,  0.95084101,  0.95343965,  0.94464588,  0.94770128,  0.63962245,  0.64544523
 0.1925733984,  0.1953191012,  0.8170311451,  0.95129859,  0.95383596,  0.94460166,  0.94760573,  0.62913859,  0.63514787
 0.1895074844,  0.1966624558,  0.7918286920,  0.95163184,  0.95415068,  0.94513220,  0.94812095,  0.63562346,  0.64158565
